"","word","sentiment"
"13035","university","positive"
"13036","unjust","anger"
"13037","unjust","negative"
"13038","unjustifiable","anger"
"13039","unjustifiable","disgust"
"13040","unjustifiable","fear"
"13041","unjustifiable","negative"
"13042","unjustified","negative"
"13043","unkind","anger"
"13044","unkind","disgust"
"13045","unkind","fear"
"13046","unkind","negative"
"13047","unkind","sadness"
"13048","unknown","anticipation"
"13049","unknown","fear"
"13050","unknown","negative"
"13051","unlawful","anger"
"13052","unlawful","disgust"
"13053","unlawful","fear"
"13054","unlawful","negative"
"13055","unlawful","sadness"
"13056","unlicensed","negative"
"13057","unlimited","positive"
"13058","unlucky","anger"
"13059","unlucky","disgust"
"13060","unlucky","fear"
"13061","unlucky","negative"
"13062","unlucky","sadness"
"13063","unmanageable","disgust"
"13064","unmanageable","negative"
"13065","unnatural","disgust"
"13066","unnatural","fear"
"13067","unnatural","negative"
"13068","unofficial","negative"
"13069","unpaid","anger"
"13070","unpaid","negative"
"13071","unpaid","sadness"
"13072","unpleasant","disgust"
"13073","unpleasant","negative"
"13074","unpleasant","sadness"
"13075","unpopular","disgust"
"13076","unpopular","negative"
"13077","unpopular","sadness"
"13078","unprecedented","surprise"
"13079","unpredictable","negative"
"13080","unpredictable","surprise"
"13081","unprepared","negative"
"13082","unpretentious","positive"
"13083","unproductive","negative"
"13084","unprofitable","negative"
"13085","unprotected","negative"
"13086","unpublished","anticipation"
"13087","unpublished","negative"
"13088","unpublished","sadness"
"13089","unquestionable","positive"
"13090","unquestionable","trust"
"13091","unquestionably","positive"
"13092","unquestionably","trust"
"13093","unquestioned","positive"
"13094","unquestioned","trust"
"13095","unreliable","negative"
"13096","unreliable","trust"
"13097","unrequited","negative"
"13098","unrequited","sadness"
"13099","unresolved","anticipation"
"13100","unrest","fear"
"13101","unrest","sadness"
"13102","unruly","anger"
"13103","unruly","disgust"
"13104","unruly","fear"
"13105","unruly","negative"
"13106","unsafe","fear"
"13107","unsafe","negative"
"13108","unsatisfactory","disgust"
"13109","unsatisfactory","negative"
"13110","unsatisfied","disgust"
"13111","unsatisfied","negative"
"13112","unsatisfied","sadness"
"13113","unsavory","negative"
"13114","unscathed","positive"
"13115","unscrupulous","negative"
"13116","unseat","sadness"
"13117","unselfish","positive"
"13118","unsettled","anger"
"13119","unsettled","disgust"
"13120","unsettled","fear"
"13121","unsettled","negative"
"13122","unsightly","disgust"
"13123","unsightly","negative"
"13124","unsophisticated","negative"
"13125","unspeakable","fear"
"13126","unspeakable","negative"
"13127","unstable","fear"
"13128","unstable","negative"
"13129","unstable","surprise"
"13130","unsteady","fear"
"13131","unsuccessful","negative"
"13132","unsuccessful","sadness"
"13133","unsuitable","negative"
"13134","unsung","negative"
"13135","unsupported","negative"
"13136","unsurpassed","anticipation"
"13137","unsurpassed","fear"
"13138","unsurpassed","joy"
"13139","unsurpassed","positive"
"13140","unsurpassed","trust"
"13141","unsuspecting","surprise"
"13142","unsustainable","negative"
"13143","unsympathetic","anger"
"13144","unsympathetic","negative"
"13145","untamed","negative"
"13146","untenable","negative"
"13147","unthinkable","anger"
"13148","unthinkable","disgust"
"13149","unthinkable","fear"
"13150","unthinkable","negative"
"13151","untidy","disgust"
"13152","untidy","negative"
"13153","untie","joy"
"13154","untie","negative"
"13155","untie","positive"
"13156","untimely","negative"
"13157","untitled","negative"
"13158","untitled","sadness"
"13159","untold","anticipation"
"13160","untold","negative"
"13161","untoward","anger"
"13162","untoward","disgust"
"13163","untoward","negative"
"13164","untrained","negative"
"13165","untrue","negative"
"13166","untrustworthy","anger"
"13167","untrustworthy","negative"
"13168","unverified","anticipation"
"13169","unwarranted","negative"
"13170","unwashed","disgust"
"13171","unwashed","negative"
"13172","unwavering","positive"
"13173","unwavering","trust"
"13174","unwelcome","negative"
"13175","unwelcome","sadness"
"13176","unwell","negative"
"13177","unwell","sadness"
"13178","unwillingness","negative"
"13179","unwise","negative"
"13180","unwitting","negative"
"13181","unworthy","disgust"
"13182","unworthy","negative"
"13183","unyielding","negative"
"13184","upheaval","anger"
"13185","upheaval","fear"
"13186","upheaval","negative"
"13187","upheaval","sadness"
"13188","uphill","anticipation"
"13189","uphill","fear"
"13190","uphill","negative"
"13191","uphill","positive"
"13192","uplift","anticipation"
"13193","uplift","joy"
"13194","uplift","positive"
"13195","uplift","trust"
"13196","upright","positive"
"13197","upright","trust"
"13198","uprising","anger"
"13199","uprising","anticipation"
"13200","uprising","fear"
"13201","uprising","negative"
"13202","uproar","negative"
"13203","upset","anger"
"13204","upset","negative"
"13205","upset","sadness"
"13206","urchin","negative"
"13207","urgency","anticipation"
"13208","urgency","fear"
"13209","urgency","surprise"
"13210","urgent","anticipation"
"13211","urgent","fear"
"13212","urgent","negative"
"13213","urgent","surprise"
"13214","urn","sadness"
"13215","usefulness","positive"
"13216","useless","negative"
"13217","usher","positive"
"13218","usher","trust"
"13219","usual","positive"
"13220","usual","trust"
"13221","usurp","anger"
"13222","usurp","negative"
"13223","usurped","anger"
"13224","usurped","fear"
"13225","usurped","negative"
"13226","usury","negative"
"13227","utility","positive"
"13228","utopian","anticipation"
"13229","utopian","joy"
"13230","utopian","positive"
"13231","utopian","trust"
"13232","vacancy","negative"
"13233","vacation","anticipation"
"13234","vacation","joy"
"13235","vacation","positive"
"13236","vaccine","positive"
"13237","vacuous","disgust"
"13238","vacuous","negative"
"13239","vague","negative"
"13240","vagueness","negative"
"13241","vainly","disgust"
"13242","vainly","negative"
"13243","vainly","sadness"
"13244","valiant","positive"
"13245","validity","fear"
"13246","valor","positive"
"13247","valor","trust"
"13248","valuable","positive"
"13249","vampire","anger"
"13250","vampire","disgust"
"13251","vampire","fear"
"13252","vampire","negative"
"13253","vanguard","positive"
"13254","vanish","surprise"
"13255","vanished","fear"
"13256","vanished","negative"
"13257","vanished","sadness"
"13258","vanished","surprise"
"13259","vanity","negative"
"13260","vanquish","positive"
"13261","variable","surprise"
"13262","varicella","disgust"
"13263","varicella","fear"
"13264","varicella","negative"
"13265","varicella","sadness"
"13266","varicose","negative"
"13267","veal","sadness"
"13268","veal","trust"
"13269","veer","fear"
"13270","veer","surprise"
"13271","vegetative","disgust"
"13272","vegetative","negative"
"13273","vegetative","sadness"
"13274","vehement","anger"
"13275","vehement","fear"
"13276","vehement","negative"
"13277","velvet","positive"
"13278","velvety","positive"
"13279","vendetta","anger"
"13280","vendetta","fear"
"13281","vendetta","negative"
"13282","vendetta","sadness"
"13283","venerable","anticipation"
"13284","venerable","joy"
"13285","venerable","positive"
"13286","venerable","trust"
"13287","veneration","positive"
"13288","vengeance","anger"
"13289","vengeance","negative"
"13290","vengeful","anger"
"13291","vengeful","fear"
"13292","vengeful","negative"
"13293","venom","anger"
"13294","venom","disgust"
"13295","venom","fear"
"13296","venom","negative"
"13297","venomous","anger"
"13298","venomous","disgust"
"13299","venomous","fear"
"13300","venomous","negative"
"13301","vent","anger"
"13302","veracity","anticipation"
"13303","veracity","joy"
"13304","veracity","positive"
"13305","veracity","surprise"
"13306","veracity","trust"
"13307","verbosity","negative"
"13308","verdant","positive"
"13309","verdict","fear"
"13310","verge","anticipation"
"13311","verge","fear"
"13312","verge","negative"
"13313","verification","positive"
"13314","verification","trust"
"13315","verified","positive"
"13316","verified","trust"
"13317","verily","positive"
"13318","verily","trust"
"13319","veritable","positive"
"13320","vermin","anger"
"13321","vermin","disgust"
"13322","vermin","fear"
"13323","vermin","negative"
"13324","vernal","joy"
"13325","vernal","positive"
"13326","versus","anger"
"13327","versus","negative"
"13328","vertigo","fear"
"13329","vertigo","negative"
"13330","verve","positive"
"13331","vesicular","disgust"
"13332","veteran","positive"
"13333","veteran","trust"
"13334","veto","anger"
"13335","veto","negative"
"13336","vicar","positive"
"13337","vicar","trust"
"13338","vice","negative"
"13339","vicious","anger"
"13340","vicious","disgust"
"13341","vicious","negative"
"13342","victim","anger"
"13343","victim","fear"
"13344","victim","negative"
"13345","victim","sadness"
"13346","victimized","anger"
"13347","victimized","disgust"
"13348","victimized","fear"
"13349","victimized","negative"
"13350","victimized","sadness"
"13351","victimized","surprise"
"13352","victor","joy"
"13353","victor","positive"
"13354","victorious","joy"
"13355","victorious","positive"
"13356","victory","anticipation"
"13357","victory","joy"
"13358","victory","positive"
"13359","victory","trust"
"13360","vigil","anticipation"
"13361","vigilance","anticipation"
"13362","vigilance","positive"
"13363","vigilance","trust"
"13364","vigilant","fear"
"13365","vigilant","positive"
"13366","vigilant","trust"
"13367","vigor","positive"
"13368","vigorous","positive"
"13369","vigorous","trust"
"13370","villager","positive"
"13371","villager","trust"
"13372","villain","fear"
"13373","villain","negative"
"13374","villainous","anger"
"13375","villainous","disgust"
"13376","villainous","fear"
"13377","villainous","negative"
"13378","vindicate","anger"
"13379","vindicated","positive"
"13380","vindication","anticipation"
"13381","vindication","joy"
"13382","vindication","positive"
"13383","vindication","trust"
"13384","vindictive","anger"
"13385","vindictive","disgust"
"13386","vindictive","negative"
"13387","violation","anger"
"13388","violation","fear"
"13389","violation","negative"
"13390","violation","sadness"
"13391","violation","surprise"
"13392","violence","anger"
"13393","violence","fear"
"13394","violence","negative"
"13395","violence","sadness"
"13396","violent","anger"
"13397","violent","disgust"
"13398","violent","fear"
"13399","violent","negative"
"13400","violent","surprise"
"13401","violently","anger"
"13402","violently","disgust"
"13403","violently","fear"
"13404","violently","negative"
"13405","violently","sadness"
"13406","viper","fear"
"13407","viper","negative"
"13408","virgin","positive"
"13409","virgin","trust"
"13410","virginity","anticipation"
"13411","virginity","positive"
"13412","virtue","positive"
"13413","virtue","trust"
"13414","virtuous","joy"
"13415","virtuous","positive"
"13416","virtuous","trust"
"13417","virulence","anger"
"13418","virulence","fear"
"13419","virulence","negative"
"13420","virus","negative"
"13421","vision","anticipation"
"13422","vision","positive"
"13423","visionary","anticipation"
"13424","visionary","joy"
"13425","visionary","positive"
"13426","visionary","trust"
"13427","visit","positive"
"13428","visitation","negative"
"13429","visitor","anticipation"
"13430","visitor","joy"
"13431","visitor","positive"
"13432","visor","anticipation"
"13433","visor","surprise"
"13434","vital","positive"
"13435","vitality","joy"
"13436","vitality","positive"
"13437","vitality","trust"
"13438","vivacious","joy"
"13439","vivacious","positive"
"13440","vivid","joy"
"13441","vivid","positive"
"13442","vixen","negative"
"13443","vocabulary","positive"
"13444","volatility","anger"
"13445","volatility","anticipation"
"13446","volatility","fear"
"13447","volatility","negative"
"13448","volatility","surprise"
"13449","volcano","fear"
"13450","volcano","negative"
"13451","volcano","surprise"
"13452","volunteer","anticipation"
"13453","volunteer","fear"
"13454","volunteer","joy"
"13455","volunteer","positive"
"13456","volunteer","trust"
"13457","volunteers","trust"
"13458","voluptuous","anticipation"
"13459","voluptuous","joy"
"13460","voluptuous","positive"
"13461","vomit","disgust"
"13462","vomiting","negative"
"13463","voodoo","negative"
"13464","vote","anger"
"13465","vote","anticipation"
"13466","vote","joy"
"13467","vote","negative"
"13468","vote","positive"
"13469","vote","sadness"
"13470","vote","surprise"
"13471","vote","trust"
"13472","votive","trust"
"13473","vouch","positive"
"13474","vouch","trust"
"13475","voucher","trust"
"13476","vow","anticipation"
"13477","vow","joy"
"13478","vow","positive"
"13479","vow","trust"
"13480","voyage","anticipation"
"13481","vulgar","disgust"
"13482","vulgar","negative"
"13483","vulgarity","anger"
"13484","vulgarity","disgust"
"13485","vulgarity","negative"
"13486","vulgarity","sadness"
"13487","vulnerability","fear"
